id,family_id,star_count
47581963,3828093,0
47715397,3828093,0
47806829,3828093,1
47862285,3828093,2
47881468,3828093,0
47914811,3828093,0
48270247,3828093,0
48393514,3828093,1
48409786,3828093,0
48447830,3828093,0
48455549,3828093,0
48629309,3828093,0
48671618,3828093,0
48879200,3828093,17
48927491,3828093,0
48940145,3828093,0
49060795,3828093,0
49310173,3828093,0
49470400,3828093,0
49511428,3828093,1
49579197,3828093,0
49671369,3828093,1
49694029,3828093,0
49726872,3828093,0
50067879,3828093,0
50324829,3828093,0
51058212,3828093,0
51266737,3828093,0
51455499,3828093,0
51526104,3828093,0
51578835,3828093,0
51618157,3828093,0
51650929,3828093,0
51822681,3828093,0
52201376,3828093,0
52485754,3828093,0
52539763,3828093,0
52540418,3828093,0
52588628,3828093,0
52745799,3828093,0
52956628,3828093,0
53065670,3828093,0
53103874,3828093,0
53254391,3828093,0
53442403,3828093,0
53457520,3828093,0
53655860,3828093,0
53708592,3828093,1
53709034,3828093,0
53813164,3828093,0
53833718,3828093,0
54172902,3828093,0
54194103,3828093,0
54259302,3828093,0
54282884,3828093,0
54311961,3828093,0
54327134,3828093,0
54933258,3828093,0
54981785,3828093,0
55202496,3828093,0
55226127,3828093,0
55308279,3828093,0
55403856,3828093,0
55662705,3828093,0
55739372,3828093,0
55771463,3828093,0
55959442,3828093,0
55959475,3828093,0
55963737,3828093,0
55965770,3828093,0
56042837,3828093,0
56333820,3828093,0
56466089,3828093,0
56493972,3828093,0
56676940,3828093,1
56875193,3828093,0
56931679,3828093,0
57315561,3828093,0
57400100,3828093,0
57458706,3828093,0
57472404,3828093,0
57500185,3828093,0
57541231,3828093,0
57600626,3828093,0
57602064,3828093,1
57648201,3828093,0
57665721,3828093,1
57769883,3828093,0
57835656,3828093,0
57859215,3828093,0
57880459,3828093,0
57974963,3828093,0
58005614,3828093,0
58012526,3828093,0
58029039,3828093,0
58120078,3828093,0
58583458,3828093,0
59153275,3828093,0
59153281,3828093,0
59166759,3828093,0
59374245,3828093,0
59610569,3828093,0
59610804,3828093,0
59700198,3828093,0
59770543,3828093,0
59948065,3828093,1
59961581,3828093,0
60019483,3828093,0
60130800,3828093,4
60363140,3828093,0
60441118,3828093,0
60654625,3828093,0
60703431,3828093,0
60721433,3828093,0
60749295,3828093,0
61412882,3828093,0
61556268,3828093,1
61623517,3828093,0
61896821,3828093,0
62102246,3828093,0
62254117,3828093,0
62476584,3828093,0
62660703,3828093,0
62734434,3828093,0
62821389,3828093,0
63223084,3828093,0
63333150,3828093,0
63594629,3828093,0
63618451,3828093,0
63683226,3828093,0
63849425,3828093,6
63892673,3828093,0
63896524,3828093,0
64431417,3828093,0
64519050,3828093,1
64613992,3828093,0
64698765,3828093,0
64726020,3828093,0
64736779,3828093,0
64744178,3828093,0
64989127,3828093,0
65191061,3828093,0
65287406,3828093,0
65368288,3828093,0
65510314,3828093,0
65628397,3828093,0
65888862,3828093,0
65994203,3828093,0
66011070,3828093,0
66077264,3828093,0
66864500,3828093,0
67210893,3828093,0
67210967,3828093,0
67514648,3828093,0
67846978,3828093,0
67889061,3828093,0
67893630,3828093,0
67930638,3828093,0
67931279,3828093,0
67989418,3828093,0
68008343,3828093,0
68054484,3828093,0
68316815,3828093,0
68722298,3828093,0
68722324,3828093,0
68785034,3828093,0
69022499,3828093,0
69063961,3828093,0
69193764,3828093,0
69299610,3828093,0
69339079,3828093,0
69362111,3828093,2
69626541,3828093,0
69733034,3828093,0
69758856,3828093,0
69775680,3828093,0
70347462,3828093,0
70355374,3828093,0
70903032,3828093,0
71064348,3828093,0
71151740,3828093,0
71390311,3828093,0
71418647,3828093,1
71486884,3828093,0
71558644,3828093,2
71561450,3828093,0
71749354,3828093,0
71754644,3828093,0
71957990,3828093,0
72014121,3828093,0
72085359,3828093,0
72175109,3828093,0
72192016,3828093,0
72195146,3828093,0
72268253,3828093,0
72269542,3828093,0
72439395,3828093,0
72503592,3828093,0
72745054,3828093,0
72784533,3828093,0
72811658,3828093,2
73078683,3828093,0
73152181,3828093,0
73187163,3828093,0
73406991,3828093,0
73467955,3828093,0
73488263,3828093,0
73626667,3828093,1
73808940,3828093,0
73852856,3828093,0
73941537,3828093,0
74175075,3828093,2
74230219,3828093,0
74288319,3828093,0
74412265,3828093,0
74672876,3828093,0
74896761,3828093,0
75349851,3828093,0
75446626,3828093,0
75461956,3828093,0
75482387,3828093,0
75488200,3828093,0
75594854,3828093,0
76367304,3828093,0
76432250,3828093,0
76772394,3828093,0
76912725,3828093,0
76989282,3828093,0
76997755,3828093,0
77156443,3828093,3
77203332,3828093,0
77289099,3828093,0
77373895,3828093,0
77382984,3828093,0
77448142,3828093,0
77448144,3828093,0
77513937,3828093,0
78154255,3828093,0
78162828,3828093,0
78266451,3828093,0
78557031,3828093,0
78862530,3828093,0
78884180,3828093,0
78904164,3828093,0
78985980,3828093,0
79210226,3828093,0
79217020,3828093,0
79255528,3828093,0
79299723,3828093,0
79315875,3828093,1
79352303,3828093,0
79465144,3828093,0
79523869,3828093,0
79547206,3828093,0
79661488,3828093,0
80130144,3828093,0
80151142,3828093,0
80473711,3828093,0
80667464,3828093,0
80922469,3828093,0
81106119,3828093,0
81133865,3828093,0
82151883,3828093,0
82471953,3828093,0
82667756,3828093,0
82805003,3828093,0
82860232,3828093,0
82871661,3828093,0
83176501,3828093,0
83297899,3828093,0
83344092,3828093,0
83455707,3828093,0
83483428,3828093,0
83945857,3828093,0
84198465,3828093,0
84337121,3828093,0
84408599,3828093,0
84479951,3828093,0
84654279,3828093,0
84813318,3828093,0
85161475,3828093,0
85372774,3828093,0
85382461,3828093,0
85576098,3828093,0
85738053,3828093,0
85924046,3828093,0
86020686,3828093,1
86380334,3828093,0
86489202,3828093,2
86595705,3828093,1
86778839,3828093,0
86875477,3828093,0
86947197,3828093,0
87249437,3828093,0
87335168,3828093,0
87477876,3828093,0
87960382,3828093,1
88066134,3828093,0
88290582,3828093,0
88609498,3828093,0
89080055,3828093,0
89328656,3828093,4
89607528,3828093,0
89655652,3828093,0
89739840,3828093,0
89953951,3828093,0
90584198,3828093,0
90817153,3828093,0
91176851,3828093,0
91238380,3828093,0
91336044,3828093,0
91853994,3828093,0
92419238,3828093,0
92779999,3828093,0
92816872,3828093,0
92898734,3828093,0
93034890,3828093,0
93042082,3828093,0
93245832,3828093,0
93687431,3828093,0
93861157,3828093,0
94088765,3828093,0
94707749,3828093,0
94723550,3828093,1
94986475,3828093,2
95240844,3828093,0
95262720,3828093,0
95297858,3828093,1
95551916,3828093,0
95695058,3828093,0
95929630,3828093,0
96080275,3828093,0
96589607,3828093,0
96603710,3828093,0
96995478,3828093,0
97256391,3828093,0
97268650,3828093,0
97293498,3828093,0
97541794,3828093,0
97666817,3828093,0
97786520,3828093,1
98205385,3828093,0
98485184,3828093,0
98801776,3828093,0
98838575,3828093,0
98946548,3828093,0
99113751,3828093,0
99464855,3828093,0
99915562,3828093,0
100031467,3828093,0
100247248,3828093,0
100556409,3828093,0
100592186,3828093,0
100672265,3828093,0
100976288,3828093,0
101020105,3828093,0
102009870,3828093,0
102641745,3828093,0
103509320,3828093,0
103683493,3828093,0
103978579,3828093,0
104140695,3828093,0
104379736,3828093,0
104644540,3828093,0
104871895,3828093,0
105034174,3828093,0
105074678,3828093,0
105619264,3828093,0
105620800,3828093,0
105849408,3828093,0
106321001,3828093,0
106506503,3828093,1
106550933,3828093,0
106563228,3828093,0
106581469,3828093,0
107169312,3828093,4
107465733,3828093,0
107835089,3828093,1
107958038,3828093,0
108217349,3828093,0
108373680,3828093,0
108449692,3828093,0
108512024,3828093,0
108517372,3828093,0
108678970,3828093,0
108757127,3828093,0
108957370,3828093,0
109055691,3828093,0
109123105,3828093,0
110001273,3828093,0
110400199,3828093,0
110509628,3828093,0
110538542,3828093,0
111484803,3828093,0
111565738,3828093,0
111912293,3828093,0
112227832,3828093,2
112561842,3828093,0
112839228,3828093,0
113489798,3828093,0
114156246,3828093,0
114679062,3828093,0
115083096,3828093,0
115756782,3828093,0
116322412,3828093,0
116718891,3828093,0
117251895,3828093,0
117454991,3828093,0
117797709,3828093,0
118688629,3828093,0
118876742,3828093,1
119076754,3828093,0
119285603,3828093,0
119511224,3828093,0
119577629,3828093,0
119636365,3828093,0
120485905,3828093,0
120676506,3828093,0
121628198,3828093,0
121897379,3828093,0
122180723,3828093,0
122247296,3828093,0
122251264,3828093,0
122325770,3828093,0
122589089,3828093,0
122720691,3828093,1
122828638,3828093,0
122972034,3828093,0
123104111,3828093,0
123379219,3828093,0
123537177,3828093,0
123597738,3828093,0
123716843,3828093,0
123727428,3828093,0
123925261,3828093,0
123934250,3828093,0
124014599,3828093,0
124655219,3828093,0
124988547,3828093,0
125273181,3828093,0
125296727,3828093,2
125333249,3828093,0
125406656,3828093,0
125506530,3828093,0
126197705,3828093,0
126388773,3828093,0
126501487,3828093,0
126523824,3828093,0
126955564,3828093,0
127224089,3828093,0
127516066,3828093,0
3976763,3976763,5
4280665,3976763,0
4615907,3976763,1
7208060,3976763,1
8054980,3976763,0
8183058,3976763,0
8193243,3976763,0
10811829,3976763,0
11608525,3976763,0
11723531,3976763,0
11730439,3976763,0
11751976,3976763,1
12979457,3976763,0
13643702,3976763,0
21477048,3976763,0
25043366,3976763,0
33645409,3976763,0
45763096,3976763,0
54309236,3976763,0
65766898,3976763,0
83008315,3976763,0
94160944,3976763,0
4109474,4109474,516
4320371,4109474,0
4801768,4109474,0
5525745,4109474,0
6321372,4109474,0
6605900,4109474,0
6806940,4109474,0
7220030,4109474,0
7946463,4109474,0
8564076,4109474,0
9373960,4109474,0
4256705,4256705,283
4494040,4256705,0
7894237,4256705,0
10957655,4256705,0
11831942,4256705,0
13594312,4256705,0
13680352,4256705,0
14081093,4256705,0
15021049,4256705,0
15251219,4256705,0
15274519,4256705,0
4280463,4280466,1
4280466,4280466,562
4501493,4280466,0
4738707,4280466,0
4834698,4280466,0
5463696,4280466,0
5474779,4280466,0
5512827,4280466,0
5614401,4280466,0
5861084,4280466,0
5978732,4280466,0
6028080,4280466,0
6146784,4280466,0
6356181,4280466,0
6727140,4280466,0
6803103,4280466,0
6824582,4280466,0
7441597,4280466,0
7618380,4280466,0
7910485,4280466,0
7935344,4280466,0
8107779,4280466,0
8262439,4280466,0
8309138,4280466,1
8944285,4280466,0
9089693,4280466,0
9138308,4280466,0
9333134,4280466,0
9360594,4280466,0
9410112,4280466,0
9513438,4280466,0
9681625,4280466,0
10025083,4280466,0
10038218,4280466,0
10120816,4280466,0
10310007,4280466,0
10314324,4280466,0
10371733,4280466,0
10460985,4280466,1
10508064,4280466,0
10539785,4280466,0
10552392,4280466,0
11332646,4280466,0
11466513,4280466,0
11714259,4280466,1
12189035,4280466,0
12195954,4280466,0
12372243,4280466,3
12794219,4280466,0
13071610,4280466,0
13422169,4280466,0
13497643,4280466,0
13598775,4280466,0
14767799,4280466,0
16123134,4280466,0
16789179,4280466,0
17106688,4280466,0
17416673,4280466,0
17559061,4280466,0
17935705,4280466,0
18556003,4280466,0
18847130,4280466,0
19280415,4280466,0
19757205,4280466,0
21385429,4280466,0
22126415,4280466,0
22328778,4280466,0
22636371,4280466,0
23411562,4280466,0
25165817,4280466,0
26103683,4280466,0
26281815,4280466,0
26388188,4280466,0
26493543,4280466,0
27391619,4280466,0
27531083,4280466,0
27702550,4280466,0
28050728,4280466,0
28069630,4280466,0
28179782,4280466,0
28673084,4280466,0
29292842,4280466,0
29699060,4280466,0
29766553,4280466,0
31247162,4280466,0
31461403,4280466,0
31742284,4280466,0
31895705,4280466,0
32308106,4280466,0
32540737,4280466,0
32985891,4280466,0
33824146,4280466,0
34150795,4280466,0
37452460,4280466,0
38847882,4280466,0
38882609,4280466,0
43556507,4280466,0
43615349,4280466,0
44083017,4280466,0
44231584,4280466,0
47057834,4280466,0
47522098,4280466,0
52516020,4280466,0
55032353,4280466,0
55049475,4280466,0
58769564,4280466,0
60774773,4280466,0
67425633,4280466,0
67731270,4280466,0
68233623,4280466,0
71053561,4280466,0
72171991,4280466,0
72764426,4280466,0
72843166,4280466,0
73883216,4280466,0
77059976,4280466,0
77155707,4280466,0
77169587,4280466,0
78169360,4280466,0
80229094,4280466,0
87480807,4280466,0
90931789,4280466,0
92411822,4280466,0
92588780,4280466,0
101842646,4280466,0
102411654,4280466,0
103404768,4280466,0
106968002,4280466,0
111884742,4280466,0
121045438,4280466,0
125808327,4280466,0
4428700,4428700,2337
4471199,4428700,0
7749265,4428700,7
11148612,4428700,1
12276833,4428700,0
13605457,4428700,0
17770254,4428700,0
20245661,4428700,0
30108318,4428700,1
34844021,4428700,0
35940255,4428700,0
41941562,4428700,0
52886294,4428700,0
60282181,4428700,0
61751924,4428700,0
86362367,4428700,0
97830039,4428700,1
101176280,4428700,0
102688484,4428700,0
102748292,4428700,0
103894777,4428700,1
104336455,4428700,0
108155442,4428700,0
110338389,4428700,0
111690253,4428700,0
119549254,4428700,0
4570942,4570942,41
4808908,4570942,0
6741347,4570942,0
7241464,4570942,0
9861216,4570942,0
11691989,4570942,0
13461314,4570942,0
19401163,4570942,0
26372890,4570942,0
36719222,4570942,0
49639778,4570942,0
57419764,4570942,0
109522381,4570942,0
1523992,4636082,2
1600429,4636082,0
1902602,4636082,0
4636082,4636082,315
5052619,4636082,0
7277848,4636082,0
8837441,4636082,0
8986363,4636082,0
10549381,4636082,0
10734636,4636082,0
11244909,4636082,0
11837470,4636082,0
14929818,4636082,0
14956525,4636082,1
18790665,4636082,0
31542620,4636082,0
35262197,4636082,0
35804893,4636082,0
36572478,4636082,0
52061959,4636082,0
55164032,4636082,0
58984552,4636082,0
114329856,4636082,0
4648090,4648090,14
5700518,4648090,0
6737573,4648090,0
6993913,4648090,1
7051573,4648090,0
7051903,4648090,0
9193640,4648090,1
9219219,4648090,9
9734901,4648090,0
10218586,4648090,0
10303728,4648090,0
12624365,4648090,0
19530732,4648090,0
22168991,4648090,0
27899301,4648090,0
30642094,4648090,0
32589190,4648090,1
32636221,4648090,0
34163848,4648090,0
4670748,4670748,44
7773673,4670748,0
9725641,4670748,0
12665078,4670748,0
12869111,4670748,0
14697242,4670748,0
20050028,4670748,0
26420774,4670748,0
33348404,4670748,0
35945376,4670748,0
37988801,4670748,0
78242416,4670748,0
84796714,4670748,0
105441503,4670748,0
109170047,4670748,0
4793779,4793779,1509
4793780,4793779,0
4799074,4793779,0
4810298,4793779,0
4996475,4793779,0
5198870,4793779,0
5672651,4793779,0
5818703,4793779,0
6564541,4793779,1
7033879,4793779,0
7251317,4793779,0
7426487,4793779,0
7891121,4793779,0
8433531,4793779,0
8500324,4793779,0
8660962,4793779,1
8740685,4793779,0
8756119,4793779,0
8793042,4793779,12
8822362,4793779,0
8925116,4793779,0
8927804,4793779,0
8935561,4793779,0
9095046,4793779,0
9210563,4793779,0
9270175,4793779,0
9613844,4793779,0
9649518,4793779,0
9665623,4793779,8
9759680,4793779,2
9764351,4793779,0
10016978,4793779,0
10020893,4793779,0
10084282,4793779,0
10205127,4793779,0
10343852,4793779,0
10406720,4793779,0
10413767,4793779,0
10470176,4793779,0
10575004,4793779,0
10749933,4793779,0
10922578,4793779,0
10937719,4793779,0
10944951,4793779,0
10955836,4793779,0
10983765,4793779,0
11009376,4793779,0
11010432,4793779,0
11225643,4793779,0
11537556,4793779,0
11547916,4793779,0
11780958,4793779,0
12236272,4793779,7
12263151,4793779,0
12344161,4793779,0
12623276,4793779,0
12627460,4793779,0
12772247,4793779,0
12790277,4793779,76
12936794,4793779,0
13157531,4793779,0
13859192,4793779,0
14098775,4793779,0
14401607,4793779,0
14940901,4793779,0
15317655,4793779,0
15779298,4793779,0
16159390,4793779,0
16224382,4793779,2
16453009,4793779,0
16686633,4793779,0
16964119,4793779,0
17547244,4793779,0
18428992,4793779,0
18492399,4793779,0
19047107,4793779,0
19047313,4793779,1
19293577,4793779,0
19643778,4793779,0
20159420,4793779,0
20355532,4793779,0
21117884,4793779,0
21245152,4793779,0
22554493,4793779,0
23403275,4793779,0
23445324,4793779,0
24157045,4793779,0
25010968,4793779,0
25057251,4793779,0
25914698,4793779,0
26031457,4793779,0
26229000,4793779,0
27278134,4793779,0
28178897,4793779,0
29249726,4793779,0
30141080,4793779,0
30523750,4793779,0
31951618,4793779,0
33448672,4793779,0
33667780,4793779,1
36750767,4793779,0
38112033,4793779,0
38396780,4793779,0
39830864,4793779,0
40202588,4793779,0
40263209,4793779,0
42970867,4793779,0
43833004,4793779,0
44183445,4793779,0
46754759,4793779,0
48540953,4793779,0
52865149,4793779,1
53088324,4793779,0
53984651,4793779,0
54882154,4793779,0
64072284,4793779,0
64571507,4793779,0
67674546,4793779,0
69648354,4793779,0
75874799,4793779,0
76384274,4793779,0
78542936,4793779,0
78649169,4793779,0
80282408,4793779,0
84689660,4793779,0
92196656,4793779,0
94622385,4793779,0
96817467,4793779,0
117327748,4793779,0
4833822,4833822,1676
5388481,4833822,1
5486927,4833822,0
7440581,4833822,0
7892703,4833822,0
8073185,4833822,0
9763315,4833822,0
9831543,4833822,0
10335513,4833822,0
10850659,4833822,0
10921642,4833822,0
11072702,4833822,0
11633573,4833822,0
11698248,4833822,0
11762633,4833822,0
13119025,4833822,0
13152100,4833822,0
13664276,4833822,0
17306672,4833822,0
19635983,4833822,0
20325376,4833822,0
21323763,4833822,0
22076235,4833822,0
22186280,4833822,0
24273801,4833822,0
26219537,4833822,0
29323594,4833822,0
29371765,4833822,0
30821385,4833822,0
31163813,4833822,0
33033001,4833822,0
33116816,4833822,0
39905419,4833822,0
40166341,4833822,0
48120340,4833822,0
51125412,4833822,0
55721240,4833822,0
56204449,4833822,0
56413811,4833822,3
56442793,4833822,0
57081392,4833822,0
57710248,4833822,0
60857291,4833822,0
61702769,4833822,0
63908829,4833822,0
69381660,4833822,0
69770344,4833822,0
73595404,4833822,0
74595016,4833822,0
74824034,4833822,0
78344791,4833822,0
84546594,4833822,0
85475846,4833822,0
85931850,4833822,0
87556871,4833822,1
88706038,4833822,0
90275041,4833822,0
92202960,4833822,0
96289305,4833822,0
98342586,4833822,0
101006807,4833822,0
101603447,4833822,0
104201834,4833822,0
106292127,4833822,0
108285700,4833822,0
112140111,4833822,0
114086804,4833822,0
114264657,4833822,0
114883295,4833822,0
116157444,4833822,0
117058625,4833822,0
118553371,4833822,0
121201659,4833822,0
124833602,4833822,0
125435724,4833822,0
125507763,4833822,0
4899123,4899123,438
6695869,4899123,0
14746816,4899123,0
16058284,4899123,0
17287158,4899123,0
17781567,4899123,0
22712535,4899123,0
30939946,4899123,0
44334133,4899123,0
51068010,4899123,1
57650986,4899123,0
61483601,4899123,0
62357592,4899123,0
64401647,4899123,0
65782069,4899123,0
67261545,4899123,0
68471371,4899123,0
5135723,5135723,56
5862132,5135723,0
6892983,5135723,79
7501010,5135723,0
7992330,5135723,0
8439897,5135723,0
17626943,5135723,1
21532887,5135723,0
31484659,5135723,0
31628263,5135723,0
32557557,5135723,0
39772243,5135723,0
43112996,5135723,0
56039521,5135723,0
60344395,5135723,0
62728502,5135723,0
80220920,5135723,0
86481339,5135723,0
87786187,5135723,0
103095403,5135723,1
105361944,5135723,0
119775095,5135723,0
334100,5181913,0
334101,5181913,0
1372529,5181913,0
1836881,5181913,0
2096276,5181913,0
2096277,5181913,0
2096281,5181913,0
2096282,5181913,0
2096283,5181913,0
2096286,5181913,0
2096290,5181913,0
2096294,5181913,0
2096295,5181913,0
2096298,5181913,0
5181913,5181913,11
8939482,5181913,0
19220587,5181913,0
22046675,5181913,0
31770161,5181913,0
32923956,5181913,0
34458639,5181913,0
39281910,5181913,0
68217341,5181913,0
5252536,5252536,32
5377392,5252536,0
8235869,5252536,0
13573983,5252536,0
20011325,5252536,0
22136406,5252536,0
29337651,5252536,1
34927754,5252536,0
43617209,5252536,1
43628762,5252536,0
87926212,5252536,0
5323398,5323398,20
8422424,5323398,0
11615229,5323398,1
29142830,5323398,0
33482665,5323398,0
34221554,5323398,0
36748936,5323398,0
56129737,5323398,0
66175872,5323398,0
79189610,5323398,0
79803986,5323398,0
109982431,5323398,0
118069638,5323398,0
5461110,5461110,44
7043038,5461110,0
10569977,5461110,0
12523199,5461110,0
13627803,5461110,0
16835218,5461110,0
21635860,5461110,0
22178618,5461110,0
25883056,5461110,0
28366793,5461110,0
31348008,5461110,0
35140083,5461110,0
43924942,5461110,0
45370514,5461110,0
59900448,5461110,0
63868269,5461110,0
88675543,5461110,0
116238699,5461110,0
123710225,5461110,0
125273388,5461110,0
5511000,5511000,293
5584167,5511000,0
5827297,5511000,0
8044319,5511000,0
11263577,5511000,0
11494837,5511000,0
16017055,5511000,0
20864257,5511000,0
21095375,5511000,0
36628429,5511000,0
39289722,5511000,0
40485848,5511000,0
40490926,5511000,0
50087533,5511000,0
53953186,5511000,0
54802181,5511000,0
57308177,5511000,0
62607176,5511000,0
5540604,5540604,13
6998081,5540604,0
8900772,5540604,0
9729318,5540604,0
9859432,5540604,0
11852428,5540604,0
15555718,5540604,0
15749920,5540604,0
18875563,5540604,1
28922833,5540604,0
29697798,5540604,0
34882137,5540604,0
5646641,5646641,78
6590309,5646641,1
9707695,5646641,0
9707746,5646641,0
9708466,5646641,0
9708705,5646641,0
9708853,5646641,0
9724958,5646641,0
9837180,5646641,0
10086771,5646641,0
10086903,5646641,0
10086929,5646641,0
10116323,5646641,0
10132941,5646641,0
10137007,5646641,0
10138449,5646641,0
10328595,5646641,0
10802113,5646641,0
11239569,5646641,0
11240132,5646641,0
11244028,5646641,0
11253767,5646641,0
11255158,5646641,0
11311609,5646641,0
12209600,5646641,0
12216519,5646641,0
15177129,5646641,0
15187839,5646641,0
15190450,5646641,0
15217696,5646641,0
15312650,5646641,0
16896861,5646641,0
17158132,5646641,0
17720280,5646641,0
17721917,5646641,0
17724520,5646641,0
17729869,5646641,0
17739102,5646641,0
17767481,5646641,0
17767745,5646641,0
18715219,5646641,0
18717602,5646641,0
18730392,5646641,0
18765478,5646641,0
18774646,5646641,0
18821380,5646641,0
18822550,5646641,0
18874442,5646641,0
19903899,5646641,0
21468452,5646641,0
22525995,5646641,0
22681554,5646641,0
26045749,5646641,0
26045783,5646641,0
26045891,5646641,0
26047276,5646641,0
26047278,5646641,0
27368518,5646641,0
28182302,5646641,0
28185963,5646641,0
28482311,5646641,0
29146466,5646641,0
29147127,5646641,0
29204877,5646641,0
29254200,5646641,0
29255404,5646641,0
29332133,5646641,0
29806931,5646641,0
29898578,5646641,0
30990042,5646641,0
31234484,5646641,0
31580626,5646641,0
31581411,5646641,0
31586241,5646641,0
31761430,5646641,0
31808004,5646641,0
32360016,5646641,0
33921072,5646641,0
36296626,5646641,0
37232900,5646641,0
38004084,5646641,0
40208447,5646641,0
40218119,5646641,0
41202440,5646641,0
42795053,5646641,0
42962009,5646641,0
43904619,5646641,0
47540040,5646641,0
56505308,5646641,0
58506673,5646641,0
60391541,5646641,0
62636544,5646641,0
62678946,5646641,0
62948865,5646641,0
63461512,5646641,0
73340671,5646641,0
76072902,5646641,0
105805061,5646641,1
6001082,6001082,193
6011986,6001082,6
6024938,6001082,1
6321894,6001082,0
7944336,6001082,0
9609837,6001082,0
10900083,6001082,0
16889228,6001082,0
18355931,6001082,0
20832174,6001082,0
21454727,6001082,0
23457108,6001082,0
35405540,6001082,5
36063426,6001082,2
37876968,6001082,0
37884202,6001082,0
40672450,6001082,0
44840002,6001082,0
49274394,6001082,0
49815998,6001082,0
67301942,6001082,0
73751593,6001082,0
80983117,6001082,0
81944985,6001082,0
106050654,6001082,0
106632200,6001082,0
6159296,6159296,158
13407344,6159296,0
13509105,6159296,0
18513998,6159296,0
19974411,6159296,1
22084927,6159296,0
22181990,6159296,0
23374851,6159296,0
28331731,6159296,0
37246956,6159296,0
38845452,6159296,0
47591696,6159296,0
48386461,6159296,0
56729480,6159296,0
58042496,6159296,0
59145865,6159296,0
64236812,6159296,0
65948861,6159296,0
67279674,6159296,0
74733827,6159296,0
98890694,6159296,0
99047465,6159296,0
6164710,6164710,54
13014196,6164710,1
14972671,6164710,1
17366372,6164710,0
20513961,6164710,0
27538540,6164710,0
27598829,6164710,0
32657211,6164710,0
34997527,6164710,0
35671970,6164710,0
41779145,6164710,0
41857115,6164710,0
42238332,6164710,0
6260617,6260617,2429
6260900,6260617,4
6263642,6260617,0
6277285,6260617,0
6278808,6260617,5
6279170,6260617,0
6280063,6260617,1
6281864,6260617,0
6281893,6260617,0
6284477,6260617,0
6295470,6260617,0
6330394,6260617,0
6363157,6260617,0
6419778,6260617,0
6423460,6260617,0
6473897,6260617,1
6527118,6260617,0
6533059,6260617,10
6553861,6260617,1
6651743,6260617,0
6651851,6260617,2
6690645,6260617,0
6722859,6260617,0
7170838,6260617,1
7230442,6260617,5
7232475,6260617,1
7249423,6260617,0
7289143,6260617,0
7437445,6260617,0
7442989,6260617,27
7455381,6260617,0
7588144,6260617,0
7909399,6260617,0
7954599,6260617,0
8238553,6260617,1
8798988,6260617,0
8949944,6260617,0
9336588,6260617,0
9441752,6260617,0
9526228,6260617,0
9732893,6260617,0
9926061,6260617,0
10166066,6260617,1
10242961,6260617,0
10418345,6260617,0
10486183,6260617,0
10505711,6260617,0
10516033,6260617,0
11566844,6260617,0
11656067,6260617,0
11761722,6260617,0
11805403,6260617,0
12432088,6260617,0
12662458,6260617,0
12668795,6260617,0
12668798,6260617,0
12668835,6260617,0
12670561,6260617,343
12775879,6260617,0
12951415,6260617,0
13052439,6260617,0
13114800,6260617,0
13139053,6260617,0
13144577,6260617,0
13337440,6260617,0
13340698,6260617,0
13352747,6260617,0
13364016,6260617,2
13376649,6260617,0
13395313,6260617,0
13397787,6260617,0
13494575,6260617,0
13496054,6260617,0
13595553,6260617,0
13637164,6260617,0
13643675,6260617,0
14689593,6260617,0
14716790,6260617,0
14971741,6260617,0
15000838,6260617,0
15114926,6260617,0
15279438,6260617,1
15296916,6260617,0
15369493,6260617,0
15711577,6260617,0
15962817,6260617,0
16019371,6260617,0
16067674,6260617,0
16140230,6260617,0
16422923,6260617,0
16468680,6260617,0
16482436,6260617,0
16509827,6260617,0
16516680,6260617,0
16787432,6260617,1
16787589,6260617,0
17103245,6260617,0
17258974,6260617,0
17259372,6260617,0
17383716,6260617,0
17412123,6260617,0
17528080,6260617,0
17581299,6260617,0
17688318,6260617,0
17911828,6260617,0
17936678,6260617,0
18081516,6260617,0
18253186,6260617,0
18563148,6260617,0
18634506,6260617,0
18899860,6260617,0
19275309,6260617,0
19491725,6260617,0
19766173,6260617,0
20272893,6260617,0
20575902,6260617,0
20680925,6260617,0
20794136,6260617,0
20899047,6260617,2
20948997,6260617,0
21003493,6260617,0
21235317,6260617,0
21280936,6260617,0
21449234,6260617,0
21454350,6260617,0
21469736,6260617,0
21520229,6260617,0
21633522,6260617,0
21640644,6260617,0
21674656,6260617,0
21995285,6260617,2
22052076,6260617,0
22104160,6260617,0
22113293,6260617,0
22116548,6260617,0
22117294,6260617,2
22145566,6260617,0
22149168,6260617,1
22259878,6260617,0
22442157,6260617,0
22742542,6260617,1
23205079,6260617,0
23373325,6260617,0
24842089,6260617,0
24843355,6260617,97
24898565,6260617,0
25225613,6260617,0
25232340,6260617,0
25869131,6260617,0
25896788,6260617,0
26031581,6260617,0
26353370,6260617,10
27484720,6260617,0
27507748,6260617,0
27723316,6260617,0
27876819,6260617,0
28154834,6260617,0
28294742,6260617,0
28364003,6260617,0
28745497,6260617,0
28830743,6260617,0
28865155,6260617,0
28927403,6260617,0
29122984,6260617,0
29142636,6260617,0
29430209,6260617,0
29629676,6260617,0
29641435,6260617,0
29652312,6260617,0
29653444,6260617,1
29684498,6260617,0
29768713,6260617,46
29879986,6260617,0
29931110,6260617,0
30001754,6260617,0
30016503,6260617,0
