,document,topic,gamma
18525,28812705,5,0.458775759
18526,28817602,5,0.563223024
18527,28818509,5,0.325553036
18528,28866615,5,0.291666279
18529,28994533,5,0.443092423
18530,29071947,5,0.548243297
18531,29072585,5,0.548243297
18532,29153843,5,0.2388339
18533,29183812,5,0.411435349
18534,29209164,5,0.167891333
18535,29259443,5,0.270301021
18536,29261616,5,0.726489897
18537,29288113,5,0.289402925
18538,29328932,5,0.52097408
18539,29335976,5,0.638082338
18540,29385342,5,0.482487586
18541,29395291,5,0.374966769
18542,29454684,5,0.244445432
18543,29455881,5,0.244445432
18544,29464957,5,0.458775759
18545,29481271,5,0.225295704
18546,29516215,5,0.510361182
18547,29522920,5,0.617644893
18548,29602331,5,0.286929873
18549,29669192,5,0.385854521
18550,29696610,5,0.309880366
18551,29815623,5,0.412992954
18552,29820257,5,0.634037758
18553,29820751,5,0.590242586
18554,29878001,5,0.294225807
18555,29938831,5,0.403848892
18556,29976632,5,0.358743792
18557,30003236,5,0.707358324
18558,30003237,5,0.707358324
18559,30127400,5,0.689036227
18560,30210708,5,0.361199383
18561,30277851,5,0.458775759
18562,30293254,5,0.346441686
18563,30304218,5,0.440406676
18564,30304233,5,0.440406676
18565,30312680,5,0.385987233
18566,30329601,5,0.430998912
18567,30350587,5,0.208375877
18568,30386311,5,0.595130931
18569,30442701,5,0.414294702
18570,30460040,5,0.724706782
18571,30662856,5,0.458343552
18572,30682064,5,0.654910019
18573,30784148,5,0.305609165
18574,30846597,5,0.420692264
18575,30867742,5,0.42460697
18576,30874713,5,0.345251748
18577,30893936,5,0.3446452
18578,30906120,5,0.415074297
18579,30948390,5,0.3446452
18580,31088369,5,0.494622028
18581,31273684,5,0.458343552
18582,31321959,5,0.366876557
18583,31422963,5,0.437416829
18584,31432173,5,0.371063056
18585,31470188,5,0.51717054
18586,31499123,5,0.332020198
18587,31695628,5,0.5416027
18588,31729710,5,0.4825905
18589,31803294,5,0.63489639
18590,31815426,5,0.388008651
18591,31833204,5,0.319581028
18592,31867122,5,0.726695721
18593,31917798,5,0.613497406
18594,31918764,5,0.427387583
18595,31938606,5,0.583421452
18596,32005750,5,0.439977711
18597,32015384,5,0.299620654
18598,32027416,5,0.283512328
18599,32047430,5,0.360928808
18600,32081230,5,0.427387583
18601,32082523,5,0.427387583
18602,32252373,5,0.582561862
18603,32288906,5,0.297813207
18604,32353679,5,0.458775759
18605,32402983,5,0.413365288
18606,32450165,5,0.302548735
18607,32453085,5,0.355675274
18608,32459462,5,0.427387583
18609,32599575,5,0.346518337
18610,32604622,5,0.272705687
18611,32658542,5,0.40436727
18612,32676157,5,0.40436727
18613,32680962,5,0.687402212
18614,32734761,5,0.352654299
18615,32764753,5,0.563195615
18616,32803718,5,0.587317182
18617,32888522,5,0.462341117
18618,32929406,5,0.281196819
18619,32936242,5,0.332020198
18620,32958308,5,0.442416529
18621,32987213,5,0.362953592
18622,32989016,5,0.405286568
18623,33044458,5,0.223062403
18624,33070577,5,0.380615241
18625,33251025,5,0.370686936
18626,33316878,5,0.458775759
18627,33434094,5,0.276392538
18628,33453373,5,0.244734956
18629,33453908,5,0.686772988
18630,33654030,5,0.404269936
18631,33668411,5,0.441190008
18632,33793794,5,0.583421452
18633,33800756,5,0.58489847
18634,33809583,5,0.522326937
18635,33833576,5,0.389717409
18636,33851065,5,0.396143561
18637,33975938,5,0.298629102
18638,33975939,5,0.298629102
18639,34119240,5,0.569100851
18640,34160314,5,0.2925901
18641,34392189,5,0.253494169
18642,34406185,5,0.525502977
18643,34499272,5,0.435264179
18644,34614612,5,0.287058911
18645,34631009,5,0.413790802
18646,34689217,5,0.441714977
18647,34707302,5,0.263675738
18648,34707303,5,0.263675738
18649,34759233,5,0.514979285
18650,34760013,5,0.260231708
18651,34766386,5,0.418469452
18652,34776281,5,0.464125538
18653,34778077,5,0.624506824
18654,34778282,5,0.774306011
18655,34792471,5,0.501132217
18656,34792576,5,0.501132217
18657,34866501,5,0.461096207
18658,34870828,5,0.248691884
18659,34871174,5,0.774369378
18660,34923139,5,0.428078676
18661,34939078,5,0.523456856
18662,34984884,5,0.372317756
18663,35030346,5,0.496961475
18664,35143160,5,0.365926003
18665,35212957,5,0.457616244
18666,35239904,5,0.552267961
18667,35549194,5,0.506131305
18668,35549343,5,0.431037037
18669,35551393,5,0.411435349
18670,35640126,5,0.471539645
18671,35675251,5,0.331418158
18672,35696389,5,0.603323964
18673,35699065,5,0.670582458
18674,35719957,5,0.285831048
18675,35740667,5,0.288180567
18676,35742115,5,0.48707707
18677,35815912,5,0.583421452
18678,35828138,5,0.458775759
18679,35840200,5,0.566356717
18680,35890454,5,0.313061485
18681,35928473,5,0.29451939
18682,35929676,5,0.346441686
18683,35932199,5,0.685982647
18684,35969699,5,0.434369581
18685,36029632,5,0.448603901
18686,36043059,5,0.583421452
18687,36052904,5,0.690598073
18688,36082766,5,0.4167563
18689,36165064,5,0.411435349
18690,36175324,5,0.57763776
18691,36181990,5,0.600133986
18692,36198965,5,0.458775759
18693,36272453,5,0.3259617
18694,36324891,5,0.357156986
18695,36343046,5,0.386282913
18696,36405374,5,0.319430461
18697,36451537,5,0.39579118
18698,36512969,5,0.668094571
18699,36532201,5,0.322266856
18700,36663594,5,0.670582458
18701,36709995,5,0.458775759
18702,36844881,5,0.411049688
18703,36846422,5,0.40224668
18704,36850905,5,0.276324968
18705,36863285,5,0.473506012
18706,36925182,5,0.464125538
18707,36963353,5,0.2880912
18708,37002840,5,0.692349408
18709,37073926,5,0.583421452
18710,37159363,5,0.401558553
18711,37251244,5,0.458775759
18712,37281371,5,0.411435349
18713,37284571,5,0.332921437
18714,37335990,5,0.361805615
18715,37343894,5,0.54415293
18716,37353934,5,0.553462428
18717,37356116,5,0.286192693
18718,37364136,5,0.411435349
18719,37396015,5,0.458775759
18720,37543850,5,0.464125538
18721,37546057,5,0.505733417
18722,37557283,5,0.583421452
18723,37579631,5,0.338656288
18724,37584399,5,0.285255151
18725,37598197,5,0.379709675
18726,37606187,5,0.45211296
18727,37631347,5,0.583421452
18728,37641366,5,0.285889854
18729,37643106,5,0.458775759
18730,37707618,5,0.379290681
18731,37734749,5,0.570914644
18732,37757090,5,0.230857797
18733,37822982,5,0.354773965
18734,37858011,5,0.285889854
18735,37894584,5,0.460795752
18736,38004161,5,0.542464028
18737,38039520,5,0.384173839
18738,38071855,5,0.429938022
18739,38071878,5,0.333293391
18740,38192370,5,0.27831113
18741,38204060,5,0.458775759
18742,38225292,5,0.433491141
18743,38240129,5,0.706717291
18744,38241322,5,0.600740933
18745,38247976,5,0.315677423
18746,38267866,5,0.586023322
18747,38295775,5,0.388711263
18748,38410681,5,0.583421452
18749,38423701,5,0.280114792
18750,38426001,5,0.324057808
18751,38433812,5,0.424621917
18752,38457374,5,0.35440222
18753,38554434,5,0.293327312
18754,38564901,5,0.366280593
18755,38600373,5,0.328023303
18756,38716256,5,0.307053906
18757,38717796,5,0.418765894
18758,38744162,5,0.50982976
18759,38766163,5,0.285889854
18760,38782816,5,0.340774869
18761,38788046,5,0.51451345
18762,38800820,5,0.346441686
18763,38802248,5,0.346441686
18764,38802296,5,0.346441686
18765,38802458,5,0.433487646
18766,38802632,5,0.346441686
18767,38802738,5,0.36119884
18768,38819450,5,0.485982269
18769,38819634,5,0.5935513
18770,38819779,5,0.59359829
18771,38819976,5,0.618624436
18772,38820168,5,0.506083051
18773,38820606,5,0.442598006
18774,38820752,5,0.594528685
18775,38820846,5,0.561881002
18776,38821085,5,0.510591206
18777,38821168,5,0.748753817
18778,38821369,5,0.552598145
18779,38821468,5,0.479822363
18780,38824307,5,0.457069942
18781,38824718,5,0.704334824
18782,38824968,5,0.682367465
18783,38828668,5,0.293198223
18784,38829546,5,0.730350378
18785,38904637,5,0.369946175
18786,38944071,5,0.527726958
18787,38945462,5,0.682367465
18788,38945618,5,0.637858133
18789,38946071,5,0.707780481
18790,38946498,5,0.621830086
18791,38946785,5,0.454978963
18792,38947038,5,0.676180415
18793,38985281,5,0.332020198
18794,39049188,5,0.557902977
18795,39069247,5,0.529959323
18796,39102573,5,0.411756273
18797,39150653,5,0.458775759
18798,39177007,5,0.370194589
18799,39241005,5,0.567941962
18800,39318896,5,0.672118951
18801,39320781,5,0.361199381
18802,39335981,5,0.498052479
18803,39354450,5,0.334847142
18804,39381795,5,0.553736664
18805,39420088,5,0.310456308
18806,39441441,5,0.430457241
18807,39471914,5,0.482764277
18808,39476303,5,0.583421452
18809,39513090,5,0.738634078
18810,39558711,5,0.2561764
18811,39569060,5,0.639269055
18812,39592070,5,0.450695163
18813,39594773,5,0.283307578
18814,39600472,5,0.427387583
18815,39693185,5,0.411435349
18816,39714380,5,0.743081417
18817,39730388,5,0.525587442
18818,39735410,5,0.393332046
18819,39736076,5,0.510616388
18820,39756953,5,0.493329966
18821,39768189,5,0.373659163
18822,39799419,5,0.378495311
18823,39844184,5,0.381307807
18824,39850122,5,0.411435349
18825,39894847,5,0.557902977
18826,40011171,5,0.643629085
18827,40092429,5,0.38619406
18828,40093735,5,0.498073899
18829,40142578,5,0.528479558
18830,40148067,5,0.198787408
18831,40306312,5,0.583421452
18832,40362544,5,0.370681312
18833,40455371,5,0.478902374
18834,40491116,5,0.52949618
18835,40551367,5,0.55870253
18836,40559969,5,0.743511966
18837,40575796,5,0.603323954
18838,40601077,5,0.385550809
18839,40647459,5,0.411435349
18840,40664497,5,0.583421452
18841,40670994,5,0.370985614
18842,40684272,5,0.423602818
18843,40726654,5,0.411435349
18844,40792731,5,0.419851888
18845,40889142,5,0.421723749
18846,40916601,5,0.413664875
18847,40922810,5,0.570914644
18848,40954144,5,0.466987261
18849,41002222,5,0.328281677
18850,41032808,5,0.525189419
18851,41049303,5,0.603310727
18852,41112868,5,0.379151794
18853,41176464,5,0.50716762
18854,41219233,5,0.530734621
18855,41221793,5,0.419603134
18856,41369680,5,0.468086526
18857,41417428,5,0.492780138
18858,41450314,5,0.504766166
18859,41519815,5,0.6535876
18860,41519974,5,0.486846194
18861,41525074,5,0.804128346
18862,41542177,5,0.589228673
18863,41568615,5,0.574599961
18864,41598599,5,0.571884511
18865,41627573,5,0.250892258
18866,41629273,5,0.466987261
18867,41640546,5,0.475828011
18868,41683911,5,0.764549796
18869,41689815,5,0.72209218
18870,41789141,5,0.326102755
18871,41799984,5,0.5325484
18872,41802199,5,0.5325484
18873,41846714,5,0.542016827
18874,41940709,5,0.680476396
18875,41968003,5,0.49175175
18876,42025907,5,0.332020198
18877,42075535,5,0.522821955
18878,42120696,5,0.252037828
18879,42173302,5,0.360291942
18880,42179309,5,0.710476663
18881,42179310,5,0.710476663
18882,42191979,5,0.279554362
18883,42217350,5,0.641331665
18884,42219318,5,0.292299684
18885,42233182,5,0.430169042
18886,42249670,5,0.583421452
18887,42258610,5,0.327929046
18888,42273377,5,0.293454285
18889,42290884,5,0.345598826
18890,42295092,5,0.568024826
18891,42311822,5,0.395377818
18892,42312397,5,0.339459552
18893,42327471,5,0.2784201
18894,42358467,5,0.422371145
18895,42444290,5,0.296779679
18896,42445780,5,0.3580486
18897,42487686,5,0.594064453
18898,42499326,5,0.668289232
18899,42510934,5,0.420921513
18900,42551513,5,0.356843334
18901,42562236,5,0.598018612
18902,42582248,5,0.358070897
18903,42628248,5,0.357366606
18904,42628614,5,0.277628846
18905,42631848,5,0.441349364
18906,42747079,5,0.475049304
18907,42768432,5,0.336542545
18908,42952604,5,0.534644782
18909,42982430,5,0.596046681
18910,42985964,5,0.504987268
18911,43076008,5,0.315421618
18912,43084716,5,0.639798565
18913,43086174,5,0.400676013
18914,43164550,5,0.617607594
18915,43170242,5,0.362363741
18916,43278314,5,0.385303955
18917,43300602,5,0.275216347
18918,43369774,5,0.381308174
18919,43369910,5,0.444252324
18920,43432968,5,0.5695493
18921,43519991,5,0.709959585
18922,43585539,5,0.4167563
18923,43601097,5,0.381307807
18924,43601245,5,0.354695395
18925,43683843,5,0.406187577
18926,43687077,5,0.279926496
18927,43817052,5,0.38306285
18928,43837585,5,0.527466905
18929,43837920,5,0.756276461
18930,43963579,5,0.354773965
18931,44097790,5,0.502950129
18932,44112630,5,0.485590064
18933,44143965,5,0.590702961
18934,44176542,5,0.317344227
18935,44204654,5,0.29139491
18936,44217940,5,0.571146419
18937,44244213,5,0.350904996
18938,44276142,5,0.327075349
18939,44339953,5,0.539809613
18940,44341865,5,0.355224581
18941,44357536,5,0.654956829
18942,44445136,5,0.323499859
18943,44515069,5,0.531315403
18944,44515327,5,0.531315403
18945,44676106,5,0.61217978
18946,44688666,5,0.638984274
18947,44691027,5,0.346441686
18948,44719673,5,0.693047457
18949,44732747,5,0.550917606
18950,44770674,5,0.322703341
18951,44775687,5,0.369579149
18952,44789962,5,0.499497718
18953,44876320,5,0.322951547
18954,44930588,5,0.271300076
18955,44957636,5,0.541368043
18956,44971526,5,0.502120907
18957,44971804,5,0.666461675
18958,44978661,5,0.538759544
18959,45117416,5,0.351160444
18960,45223369,5,0.494165799
18961,45247132,5,0.579442833
18962,45332700,5,0.333869676
18963,45472028,5,0.361642396
18964,45553232,5,0.452011222
18965,45642400,5,0.377672012
18966,45787606,5,0.330745821
18967,45965905,5,0.362329278
18968,46031687,5,0.404713238
18969,46104713,5,0.236291259
18970,46141041,5,0.499287177
18971,46163736,5,0.458775759
18972,46195240,5,0.436293249
18973,46195727,5,0.561196396
18974,46195984,5,0.638672884
18975,46206280,5,0.488223072
18976,46246615,5,0.640929257
18977,46282475,5,0.288811891
18978,46292851,5,0.369241308
18979,46353706,5,0.293505184
18980,46369224,5,0.576767649
18981,46371666,5,0.695584814
18982,46383775,5,0.342926533
18983,46385277,5,0.329502561
18984,46385751,5,0.593628835
18985,46466009,5,0.353984533
18986,46489089,5,0.436293249
18987,46575981,5,0.646354496
18988,46577921,5,0.386510362
18989,46591042,5,0.598246501
18990,46591245,5,0.599389393
18991,46599058,5,0.604073865
18992,46632712,5,0.578112909
18993,46632751,5,0.825653464
18994,46644914,5,0.242306582
18995,46662416,5,0.570914644
18996,46679915,5,0.469246312
18997,46684331,5,0.597131426
18998,46732950,5,0.442656737
18999,46780728,5,0.411435349
19000,46825689,5,0.288803949
19001,46857541,5,0.37542748
19002,46924997,5,0.594599592
19003,47082973,5,0.360700973
19004,47105543,5,0.587950204
19005,47119244,5,0.433547467
19006,47183695,5,0.558165925
19007,47195492,5,0.487375743
19008,47195822,5,0.381307807
19009,47198741,5,0.346441686
19010,47201306,5,0.526404463
19011,47203208,5,0.43173214
19012,47208426,5,0.411435349
19013,47227795,5,0.411990296
19014,47231972,5,0.741935699
19015,47270809,5,0.433796996
19016,47345287,5,0.571845269
19017,47345544,5,0.617536854
19018,47345679,5,0.570914644
19019,47351076,5,0.476474402
19020,47351121,5,0.335646865
19021,47354201,5,0.44727055
19022,47414512,5,0.444605933
19023,47418984,5,0.51031321
19024,47443476,5,0.744587863
19025,47445468,5,0.4891366
19026,47466294,5,0.732119064
19027,47472875,5,0.338210386
19028,47483568,5,0.669542448
19029,47622570,5,0.520766742
19030,47668117,5,0.6813348
19031,47685892,5,0.587960881
19032,47696554,5,0.488114338
19033,47698559,5,0.290292386
19034,47755088,5,0.519768041
19035,47773910,5,0.63374723
19036,47799128,5,0.478690359
19037,47836746,5,0.310837986
19038,47840171,5,0.464125538
19039,47897758,5,0.478595232
19040,47939961,5,0.300480066
19041,47956390,5,0.346441686
19042,48000005,5,0.37863095
19043,48001001,5,0.55794841
19044,48092016,5,0.392418583
19045,48157979,5,0.337763388
19046,48158007,5,0.337763388
19047,48177417,5,0.743308688
19048,48197046,5,0.366686009
19049,48226079,5,0.337763388
19050,48258967,5,0.368451495
19051,48278326,5,0.330275041
19052,48280381,5,0.397764958
19053,48295993,5,0.337763388
19054,48299238,5,0.215810592
19055,48326199,5,0.208950464
19056,48376960,5,0.553098741
19057,48380249,5,0.644453756
19058,48436895,5,0.337763388
19059,48469010,5,0.354773965
19060,48472561,5,0.464125538
19061,48481781,5,0.725226016
19062,48483101,5,0.371274472
19063,48483276,5,0.609675957
19064,48483406,5,0.371274472
19065,48483876,5,0.371274472
19066,48484836,5,0.357866826
19067,48505307,5,0.355940388
19068,48509373,5,0.337763388
19069,48509400,5,0.337763388
19070,48539593,5,0.337763388
19071,48547604,5,0.748937237
19072,48574860,5,0.337763388
19073,48593114,5,0.666203182
19074,48696156,5,0.346441686
19075,48696182,5,0.346441686
19076,48744641,5,0.615293804
19077,48774311,5,0.337763388
19078,48774332,5,0.337763388
19079,48814623,5,0.712937933
19080,48833937,5,0.538854868
19081,48834590,5,0.337763388
19082,48836371,5,0.576601667
19083,48836774,5,0.264329346
19084,48848041,5,0.413664875
19085,48874740,5,0.360928222
19086,48885415,5,0.33978514
19087,48902738,5,0.337763388
19088,48940810,5,0.548649883
19089,49027797,5,0.328996127
19090,49045958,5,0.351679305
19091,49058431,5,0.427548969
19092,49072188,5,0.493879486
19093,49082197,5,0.450751179
19094,49103178,5,0.337763388
19095,49103313,5,0.337763388
19096,49104422,5,0.475741336
19097,49136166,5,0.423661765
19098,49168383,5,0.362877802
19099,49170757,5,0.363850527
19100,49190012,5,0.337763388
19101,49190036,5,0.337763388
19102,49191067,5,0.46087901
19103,49191564,5,0.400621209
19104,49316074,5,0.337763388
19105,49326210,5,0.437449562
19106,49342027,5,0.342071042
19107,49355517,5,0.337763388
19108,49367889,5,0.433243221
19109,49380667,5,0.392610157
19110,49391392,5,0.528251847
19111,49391432,5,0.599816361
19112,49423488,5,0.464125538
19113,49501072,5,0.360928808
19114,49501427,5,0.360928808
19115,49502604,5,0.36033623
19116,49530807,5,0.337763388
19117,49555645,5,0.601672267
19118,49564112,5,0.280438951
19119,49629507,5,0.479796076
19120,49635252,5,0.421135759
19121,49676307,5,0.535136361
19122,49756240,5,0.442400735
19123,49758357,5,0.642494626
19124,49764140,5,0.411244754
19125,49809527,5,0.426403066
19126,49830690,5,0.375513438
19127,49858761,5,0.30239015
19128,49871621,5,0.337763388
19129,49946253,5,0.389476795
19130,49950408,5,0.337028804
19131,49950454,5,0.253398026
19132,49960507,5,0.449635285
19133,49966813,5,0.583256786
19134,49978516,5,0.337763388
19135,50015887,5,0.807505833
19136,50017617,5,0.715201904
19137,50018850,5,0.63414702
19138,50094888,5,0.251663905
19139,50191912,5,0.4167563
19140,50268246,5,0.431764829
19141,50282042,5,0.273627721
19142,50284308,5,0.641378667
19143,50296969,5,0.464125538
19144,50303713,5,0.623731527
19145,50338275,5,0.256538158
19146,50364621,5,0.769293985
19147,50374566,5,0.362423203
19148,50388389,5,0.478400964
19149,50428877,5,0.286239012
19150,50430670,5,0.385443867
19151,50454379,5,0.337763388
19152,50454405,5,0.337763388
19153,50484205,5,0.57763776
19154,50493948,5,0.411435349
19155,50554218,5,0.304862483
19156,50595998,5,0.364081557
19157,50640800,5,0.780198156
19158,50648808,5,0.464125538
19159,50692185,5,0.464125538
19160,50697619,5,0.673276908
19161,50707724,5,0.748100963
19162,50753114,5,0.718737548
19163,50756318,5,0.335078437
19164,50789712,5,0.472915026
19165,50806234,5,0.379767742
19166,50809744,5,0.298145044
19167,50837196,5,0.542956449
19168,50864978,5,0.227887005
19169,50871018,5,0.76783568
19170,50875336,5,0.476801211
19171,50878783,5,0.652318807
19172,50951859,5,0.352340666
19173,51017444,5,0.458775759
19174,51028673,5,0.333487896
19175,51033434,5,0.46542334
19176,51039435,5,0.427406303
19177,51051668,5,0.337763388
19178,51051717,5,0.337763388
19179,51090216,5,0.555334908
19180,51114983,5,0.521575889
19181,51135883,5,0.509753169
19182,51142928,5,0.593842367
19183,51155762,5,0.411435349
19184,51220423,5,0.464125538
19185,51297034,5,0.586902759
19186,51297312,5,0.55700038
19187,51297972,5,0.390160527
19188,51300879,5,0.304682077
19189,51325976,5,0.438508488
19190,51362381,5,0.464125538
19191,51565054,5,0.667391282
19192,51568680,5,0.301136171
19193,51612390,5,0.389532508
19194,51619738,5,0.366711067
19195,51632644,5,0.206840329
19196,51715714,5,0.546590852
19197,51768371,5,0.601095293
19198,51789435,5,0.346441686
19199,51793722,5,0.486234731
19200,51832946,5,0.529113547
19201,51844529,5,0.594304211
19202,51871586,5,0.347889488
19203,51901642,5,0.665793829
19204,51922539,5,0.464125538
19205,51928274,5,0.285041352
19206,51955630,5,0.444974747
19207,51986176,5,0.569832183
19208,51995498,5,0.463533093
19209,52027697,5,0.398752494
19210,52058404,5,0.625119151
19211,52059097,5,0.516871334
19212,52062412,5,0.480932395
19213,52062524,5,0.625119151
19214,52068341,5,0.305278246
19215,52076534,5,0.292166134
19216,52090988,5,0.587251098
19217,52091431,5,0.616779606
19218,52091865,5,0.34982423
19219,52100087,5,0.455230621
19220,52110377,5,0.440869993
19221,52110470,5,0.616857603
19222,52123567,5,0.392048866
19223,52139600,5,0.337763388
19224,52153680,5,0.381307783
19225,52167055,5,0.628624052
19226,52167472,5,0.540103621
19227,52173176,5,0.40840051
19228,52186948,5,0.445421367
19229,52191209,5,0.286140709
19230,52191815,5,0.418343021
19231,52192686,5,0.712531023
19232,52193936,5,0.41397536
19233,52200900,5,0.521854551
19234,52202227,5,0.60625742
19235,52223292,5,0.361199224
19236,52224187,5,0.535463284
19237,52227443,5,0.290839605
19238,52230648,5,0.521854551
19239,52238249,5,0.372326133
19240,52238673,5,0.326965056
19241,52249332,5,0.464125538
19242,52289786,5,0.681679379
19243,52293151,5,0.379151794
19244,52311472,5,0.41523327
19245,52370410,5,0.411285174
19246,52428599,5,0.353073992
19247,52435758,5,0.539106883
19248,52462149,5,0.592223904
19249,52462276,5,0.541368043
19250,52479340,5,0.626990495
19251,52500841,5,0.44200061
19252,52502112,5,0.439883341
19253,52506415,5,0.381953765
19254,52508967,5,0.605557054
19255,52511771,5,0.550767408
19256,52617405,5,0.413664875
19257,52650953,5,0.346441686
19258,52682406,5,0.323877118
19259,52724405,5,0.68389104
19260,52775748,5,0.61778918
19261,52775749,5,0.61778918
19262,52782209,5,0.425302841
19263,52841970,5,0.553200232
19264,52850025,5,0.303734624
19265,52858539,5,0.4105254
19266,52893050,5,0.539798069
19267,52905267,5,0.337763388
19268,52905278,5,0.337763388
19269,52951877,5,0.40436727
19270,52987458,5,0.464125538
19271,52987503,5,0.464125538
19272,53010597,5,0.361199978
19273,53144254,5,0.421217041
19274,53154177,5,0.420361933
19275,53156163,5,0.468939611
19276,53157110,5,0.460140665
19277,53159505,5,0.302660802
19278,53159889,5,0.460140665
19279,53190501,5,0.387747585
19280,53192700,5,0.372751145
19281,53193665,5,0.464125538
19282,53394123,5,0.347989645
19283,53413035,5,0.464125538
19284,53413121,5,0.464125538
19285,53413635,5,0.464125538
19286,53413655,5,0.464125538
19287,53442196,5,0.474840495
19288,53442261,5,0.2925901
19289,53445868,5,0.429938022
19290,53487538,5,0.332045984
19291,53614671,5,0.376988667
19292,53667654,5,0.464125538
19293,53747902,5,0.637999849
19294,53747946,5,0.614918755
19295,53747964,5,0.642369008
19296,53747972,5,0.347084706
19297,53792891,5,0.464125538
19298,53794927,5,0.368173375
19299,53801497,5,0.285236811
19300,53801534,5,0.373484437
19301,53834387,5,0.355946672
19302,53840833,5,0.506233406
19303,53884123,5,0.481430506
19304,53942767,5,0.500770257
19305,53980168,5,0.321326109
19306,53984168,5,0.480144498
19307,54145634,5,0.580728125
19308,54159893,5,0.232721603
19309,54167313,5,0.793390092
19310,54178467,5,0.327079647
19311,54197431,5,0.227311742
19312,54202427,5,0.464125538
19313,54226751,5,0.464125538
19314,54244708,5,0.336311108
19315,54259762,5,0.365637415
19316,54313013,5,0.303286204
19317,54325083,5,0.416202389
19318,54343506,5,0.448475766
19319,54346027,5,0.286606416
19320,54365473,5,0.286606416
19321,54608282,5,0.509802043
19322,54611497,5,0.346441686
19323,54622269,5,0.364427464
19324,54627921,5,0.342367274
19325,54639482,5,0.337763388
19326,54639548,5,0.337763388
19327,54684031,5,0.539126413
19328,54685813,5,0.312963055
19329,54749412,5,0.411435349
19330,54810470,5,0.464125538
19331,54861699,5,0.360505913
19332,54884146,5,0.464125538
19333,54953928,5,0.429389642
19334,55042528,5,0.800258661
19335,55129624,5,0.471836011
19336,55144036,5,0.362099408
19337,55167934,5,0.646114071
19338,55234900,5,0.453193759
19339,55289368,5,0.328281677
19340,55305809,5,0.567422731
19341,55308557,5,0.411435349
19342,55330003,5,0.434922899
19343,55384740,5,0.656792217
19344,55385067,5,0.37863095
19345,55446173,5,0.763448069
19346,55501209,5,0.63527084
19347,55506640,5,0.373420181
19348,55590181,5,0.464125538
19349,55617959,5,0.700163747
19350,55622008,5,0.577580447
19351,55623559,5,0.464125538
19352,55644347,5,0.670963593
19353,55645131,5,0.4366671
19354,55650978,5,0.287957529
19355,55671541,5,0.525070855
19356,55677917,5,0.488972877
19357,55679036,5,0.557278012
19358,55686883,5,0.638261604
19359,55691993,5,0.4167563
19360,55697154,5,0.654617757
19361,55727585,5,0.490419646
19362,55752349,5,0.574425677
19363,55758074,5,0.702391593
19364,55766843,5,0.37863095
19365,55795429,5,0.235661335
19366,55827476,5,0.434218558
19367,55827529,5,0.481577068
19368,55847396,5,0.453660277
19369,55929143,5,0.403546621
19370,55963763,5,0.354773965
19371,55996978,5,0.260653012
19372,56029247,5,0.464125538
19373,56054475,5,0.529197824
19374,56057147,5,0.529197824
19375,56065112,5,0.356843334
19376,56071115,5,0.48510969
19377,56079864,5,0.385939456
19378,56116103,5,0.631270428
19379,56116468,5,0.464125538
19380,56137783,5,0.518134401
19381,56169699,5,0.524078444
19382,56202046,5,0.294564363
19383,56254727,5,0.464125538
19384,56267616,5,0.304662883
19385,56269000,5,0.741067178
19386,56342151,5,0.36996008
19387,56369858,5,0.521859718
19388,56392795,5,0.469856812
19389,56400379,5,0.50682935
19390,56411844,5,0.500466459
19391,56428351,5,0.445866834
19392,56455566,5,0.411435349
19393,56472964,5,0.411435349
19394,56479111,5,0.458343552
19395,56489532,5,0.405689632
19396,56490206,5,0.545897799
19397,56491014,5,0.545897799
19398,56492223,5,0.545897799
19399,56494666,5,0.486489865
19400,56495254,5,0.486489865
19401,56531599,5,0.614522668
19402,56572995,5,0.529664165
19403,56602571,5,0.37863095
19404,56621605,5,0.466987261
19405,56657344,5,0.677891596
19406,56692341,5,0.67509516
19407,56706907,5,0.439946044
19408,56707043,5,0.421304355
19409,56709493,5,0.438047003
19410,56756821,5,0.421304355
19411,56759784,5,0.348760499
19412,56768546,5,0.421304355
19413,56768602,5,0.421304355
19414,56785040,5,0.464125538
19415,56792943,5,0.60023192
19416,56898749,5,0.715843917
19417,56912015,5,0.280628483
19418,56913854,5,0.496961475
19419,56916522,5,0.416166089
19420,56920993,5,0.45598757
19421,56928452,5,0.490259864
19422,56937023,5,0.326059777
19423,57009648,5,0.399027556
19424,57032968,5,0.389116559
19425,57037936,5,0.288161052
19426,57050295,5,0.200962085
19427,57102041,5,0.280526323
19428,57113907,5,0.545114185
19429,57153500,5,0.307364184
19430,57166150,5,0.273445732
19431,57243540,5,0.265555736
19432,57276070,5,0.432434193
19433,57286387,5,0.428417705
19434,57320531,5,0.423063388
19435,57320915,5,0.337763388
19436,57320927,5,0.337763388
19437,57353426,5,0.487621603
19438,57386994,5,0.47074209
19439,57393117,5,0.311191422
19440,57447447,5,0.744226278
19441,57480245,5,0.690453302
19442,57480819,5,0.290980854
19443,57491125,5,0.506061037
19444,57501630,5,0.304829379
19445,57534237,5,0.438390707
19446,57639180,5,0.337763388
19447,57673282,5,0.771776009
19448,57681798,5,0.390995485
19449,57729450,5,0.464125538
19450,57818187,5,0.236244943
19451,57857008,5,0.464125538
19452,57882447,5,0.346209655
19453,57923227,5,0.352902151
19454,57936834,5,0.307884422
19455,57971138,5,0.55684231
19456,57975347,5,0.285693998
